id,text,date,like_count,rt_count,category,from
1544531302933749760,@WholeMarsBlog 😜💩,2022-07-06 03:58:53+00:00,11466,502,ReplyTweet,WholeMarsBlog
1544513390357381120,@Tesmanian_com Zip around Vegas super fast with Teslas in tunnels!,2022-07-06 02:47:42+00:00,13552,733,ReplyTweet,Tesmanian_com
1544511999392071680,"@EvaFoxU Structural pack is the right overall architecture from a physics standpoint, but it is still far from optimized",2022-07-06 02:42:10+00:00,12308,651,ReplyTweet,EvaFoxU
1544379368478212100,@BillyM2k I find the gold toe sock – inevitably off kilter &amp; washed out – a little troubling esthetically &amp; arguably a bit corpo,2022-07-05 17:55:09+00:00,6457,324,ReplyTweet,BillyM2k
1544377493263720450,"Sock Con, the conference for socks",2022-07-05 17:47:42+00:00,31084,1576,DirectTweet,elonmusk
1544377130590552064,Always something new for the magazine cover and the articles practically write themselves,2022-07-05 17:46:15+00:00,28905,1406,DirectTweet,elonmusk
1544376599134494729,A veritable “sock aficionado”,2022-07-05 17:44:09+00:00,57516,3148,DirectTweet,elonmusk
1544375575724400645,@ExplainThisBob This guy gets it,2022-07-05 17:40:05+00:00,3577,126,ReplyTweet,ExplainThisBob
1544375148605853699,Sock tech is so advanced that you can get pretty much anything in sock form these days!,2022-07-05 17:38:23+00:00,24152,1313,DirectTweet,elonmusk
1544375148605853699,Sock tech is so advanced that you can get pretty much anything in sock form these days!,2022-07-05 17:38:23+00:00,24152,1313,DirectTweet,elonmusk
1544374564255309826,I must confess to a penchant for creative socks,2022-07-05 17:36:03+00:00,96650,4925,DirectTweet,elonmusk
1544330849927270408,@slashdot It’s time,2022-07-05 14:42:21+00:00,30757,1481,ReplyTweet,slashdot
1544320280247549954,"@TonyadeVitti @historydefined His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",2022-07-05 14:00:21+00:00,3144,169,ReplyTweet,TonyadeVitti
1544316752657629189,"@historydefined While bleak posts maybe generate more clicks, more happier moments in history would be nice",2022-07-05 13:46:20+00:00,46853,2256,ReplyTweet,historydefined
1544249828900847617,@PPathole @archillect There is so much actual matrix math in AI! The compute power is still overwhelmingly dot products!,2022-07-05 09:20:24+00:00,5142,324,ReplyTweet,PPathole
1544249150996463619,"@itsALLrisky Yeah, they’re going way too far in squashing dissenting opinions",2022-07-05 09:17:43+00:00,11164,1079,ReplyTweet,itsALLrisky
1544248524023422976,"@WorldAndScience I’m pro-nuclear, but chart is overly weighted towards it and significantly overstates the mining required for solar. Take it with a big grain of salt.",2022-07-05 09:15:13+00:00,22109,1159,ReplyTweet,WorldAndScience
1544244452298002432,@WholeMarsBlog The 3am oil is being burned to get this out.,2022-07-05 08:59:02+00:00,6815,310,ReplyTweet,WholeMarsBlog
1544244210659999745,@archillect I knew it!,2022-07-05 08:58:05+00:00,62857,1945,ReplyTweet,archillect
1544243943315054593,@slashdot Good,2022-07-05 08:57:01+00:00,12358,497,ReplyTweet,slashdot
1544059562864640011,Elvis is just Elvish without an h,2022-07-04 20:44:21+00:00,165920,9166,DirectTweet,slashdot
1544052094419832836,Happy July 4th! https://t.co/KYN2XO712Z,2022-07-04 20:14:41+00:00,293877,16655,DirectTweet,slashdot
1544051155562598401,https://t.co/sUrsfucQ2F,2022-07-04 20:10:57+00:00,317620,33087,DirectTweet,slashdot
1543060584509366272,@ResortsWorldLV @boringcompany @Vegas Great work!,2022-07-02 02:34:46+00:00,21536,819,ReplyTweet,ResortsWorldLV
1543051486980186112,@The_Taterade My suit is tragic,2022-07-02 01:58:37+00:00,4509,173,ReplyTweet,The_Taterade
1543051160935874561,@BitcoinStripper Talulah designed that dress herself and much of my 40th birthday party. She is a party genius. ♥️,2022-07-02 01:57:19+00:00,7388,271,ReplyTweet,BitcoinStripper
1543050489050402816,Honored to meet @Pontifex yesterday https://t.co/sLZY8mAQtd,2022-07-02 01:54:39+00:00,314814,19293,DirectTweet,BitcoinStripper
1543047940683464705,"Venice, a site of Great Remembrance https://t.co/GWR3xqsoQW",2022-07-02 01:44:32+00:00,246285,9002,DirectTweet,BitcoinStripper
1543046762021228544,Feeling … perhaps … a little bored?,2022-07-02 01:39:51+00:00,342378,21349,DirectTweet,BitcoinStripper
1543046762021228544,Feeling … perhaps … a little bored?,2022-07-02 01:39:51+00:00,342378,21349,DirectTweet,BitcoinStripper
1543046254397009922,Wise words from SJM https://t.co/snVNttsvn1,2022-07-02 01:37:50+00:00,168992,14803,DirectTweet,BitcoinStripper
1539375908800368641,"@thesheetztweetz Their attempt to bait and switch satellite spectrum for cellular spectrum is super shady and unethical. 

If they are successful, it would hurt the least served and completely unserved of the world. Very messed up.",2022-06-21 22:33:11+00:00,12971,1460,ReplyTweet,thesheetztweetz
1539325996897292289,@SawyerMerritt Hardly anyone knows this,2022-06-21 19:14:51+00:00,68376,3470,ReplyTweet,SawyerMerritt
1539293206042578944,@alex_avoigt @WholeMarsBlog Probably only a few months,2022-06-21 17:04:33+00:00,4678,248,ReplyTweet,alex_avoigt
1539292625433501702,@business Twitter me &amp; real-life me are quite different haha! https://t.co/zedimZrthW,2022-06-21 17:02:15+00:00,146443,8502,ReplyTweet,business
1539291794436915200,@BloombergLive @Twitter The vote of confidence is much appreciated,2022-06-21 16:58:57+00:00,41177,1764,ReplyTweet,BloombergLive
1539275446625476614,https://t.co/YhpHKcCYXz,2022-06-21 15:53:59+00:00,771777,70671,DirectTweet,BloombergLive
1539033430876356609,@Degentraland Artificial Insemination?,2022-06-20 23:52:18+00:00,11029,413,ReplyTweet,Degentraland
1539031248638812160,AI gets better every day https://t.co/Lz5XfXRJjh,2022-06-20 23:43:38+00:00,145970,15119,DirectTweet,Degentraland
1538998865495564291,Some great suggestions in the comments!,2022-06-20 21:34:57+00:00,40382,2334,DirectTweet,elonmusk
1538992942983127040,"But sometimes they’re out of stock
https://t.co/ybRiBp1kkP",2022-06-20 21:11:25+00:00,30861,1630,DirectTweet,elonmusk
1538992456083161097,@marenkahnert That was the largest wheel of cheese in the Beverly Hills Cheese Shop!,2022-06-20 21:09:29+00:00,6344,215,ReplyTweet,marenkahnert
1538992101739855877,"@teslaownersSV I love many cheeses, so hard to say that a particular one is best, but maybe Stilton",2022-06-20 21:08:04+00:00,5122,349,ReplyTweet,teslaownersSV
1538991118603411461,The sheer variety of cheese is amazing,2022-06-20 21:04:10+00:00,51338,2539,DirectTweet,elonmusk
1538986794703781888,What … is your favorite cheese?,2022-06-20 20:46:59+00:00,188101,10063,DirectTweet,elonmusk
1538985909395279872,@teslaownersSV cgi irl,2022-06-20 20:43:28+00:00,15375,470,ReplyTweet,teslaownersSV
1538951248187011072,@Andst7 Trending to emptiness,2022-06-20 18:25:44+00:00,20461,1081,ReplyTweet,andst7
1538946250409660418,@waitbutwhy Could be a contributor,2022-06-20 18:05:52+00:00,7011,297,ReplyTweet,waitbutwhy
1538943339776684034,@teslaownersSV @SpaceX Super talented team at SpaceX,2022-06-20 17:54:19+00:00,65918,2299,ReplyTweet,teslaownersSV
1538943339776684034,@teslaownersSV @SpaceX Super talented team at SpaceX,2022-06-20 17:54:19+00:00,65918,2299,ReplyTweet,teslaownersSV
1538793660585857029,@jmhorp @paulg Interesting,2022-06-20 07:59:32+00:00,19609,850,ReplyTweet,jmhorp
1538681719779360768,@ilyasut Maybe we’re in a computer,2022-06-20 00:34:43+00:00,47341,2996,ReplyTweet,ilyasut
1538605529332953089,@waitbutwhy @BillyM2k 🤣,2022-06-19 19:31:58+00:00,5741,191,ReplyTweet,waitbutwhy
1538406703150014466,@AltcoinGordon I am,2022-06-19 06:21:54+00:00,40659,2833,ReplyTweet,AltcoinGordon
1538406040374595585,I will keep supporting Dogecoin,2022-06-19 06:19:16+00:00,393956,36817,DirectTweet,AltcoinGordon
1538403887635390465,💕💕 shadow crew 💕💕,2022-06-19 06:10:43+00:00,91877,5270,DirectTweet,AltcoinGordon
1538401108271452161,@BillyM2k I feel swindled every time I drink one,2022-06-19 05:59:40+00:00,20498,679,ReplyTweet,BillyM2k
1538400836669296640,@EvaFoxU Gwynne is the best,2022-06-19 05:58:36+00:00,13791,443,ReplyTweet,EvaFoxU
1538400096865472512,@VladimirVargasM He did teach me a lot of engineering &amp; physics while growing up (in an environment that was austere &amp; often bleak),2022-06-19 05:55:39+00:00,12350,577,ReplyTweet,VladimirVargasM
1538399223317676035,I love all my kids so much,2022-06-19 05:52:11+00:00,213978,7066,DirectTweet,elonmusk
1538398534499721218,@zebulgar 💯👍,2022-06-19 05:49:27+00:00,8161,308,ReplyTweet,zebulgar
1538398098766151680,"@Liv_Boeree Eventually, everything runs out of time.
https://t.co/j4ZHlahNXC",2022-06-19 05:47:43+00:00,8392,546,ReplyTweet,Liv_Boeree
1538397546510426112,Happy Father’s Day,2022-06-19 05:45:31+00:00,442779,31560,DirectTweet,Liv_Boeree
1538396007167365120,"If you can’t smell your wifi, how do you know it’s real?",2022-06-19 05:39:24+00:00,63703,3422,DirectTweet,elonmusk
1538394661483687936,Congrats to SpaceX Falcon team for executing 3 flawless launches in 2 days! https://t.co/2MFmlkXmVz,2022-06-19 05:34:03+00:00,58953,4571,ReTweetWComment,SpaceX
1538388295570411520,@BillyM2k @CryptoWhale Good question,2022-06-19 05:08:46+00:00,6517,385,ReplyTweet,BillyM2k
1538208757905297409,To answer the question: Why Twitter?,2022-06-18 17:15:21+00:00,47357,2798,DirectTweet,elonmusk
1538205372892303360,This will encourage people to change it haha,2022-06-18 17:01:54+00:00,49373,1611,DirectTweet,elonmusk
1538203601234976769,I’m pretty sure that unique,2022-06-18 16:54:51+00:00,49348,1734,DirectTweet,elonmusk
1538203601234976769,I’m pretty sure that unique,2022-06-18 16:54:51+00:00,49346,1734,DirectTweet,elonmusk
1538202890258591744,We’re changing Starlink’s default wifi name to Stinky,2022-06-18 16:52:02+00:00,153745,8568,DirectTweet,elonmusk
1538201177824931848,"This is where 
the writers are,

Of past,
Present,
And Future.",2022-06-18 16:45:13+00:00,92180,7554,DirectTweet,elonmusk
1538200746054897664,"@BillyM2k The only thing keeping the other orbital rocket programs alive is government protection or they’d be deader than a doornail and everyone knows it. 

But oh well … comme ci, comme ça.",2022-06-18 16:43:30+00:00,7293,623,DirectTweet,elonmusk
1538199752822738944,@BillyM2k The super weird thing is that Falcon 9 is still the only orbital booster to land or refly after all these years!,2022-06-18 16:39:34+00:00,8937,624,ReplyTweet,BillyM2k
1538197346093260802,@Adam_4T @Google 🤣,2022-06-18 16:30:00+00:00,1882,81,ReplyTweet,Adam_4T
1538196236896960512,Feels like déjà vu all over again haha https://t.co/ZokV7kPBV1,2022-06-18 16:25:35+00:00,49466,3465,ReTweetWComment,SpaceX
1538195371943403521,"@Erdayastronaut @IzanRamos2002 @Caspar_Stanley Yes, about 20% more thrust &amp; 20% less mass, but focus has been heavily on production rate &amp; reliability.

Mass, thrust &amp; Isp will all improve, as will production rate, reliability &amp; cost.

This is the only way to make life multi-planetary and extend consciousness into the void.",2022-06-18 16:22:09+00:00,11409,751,ReplyTweet,Erdayastronaut
1538146173332103169,@WholeMarsBlog 🤣,2022-06-18 13:06:39+00:00,4670,153,ReplyTweet,WholeMarsBlog
1538103995281055744,@BillyM2k More currency-like,2022-06-18 10:19:03+00:00,6255,528,ReplyTweet,BillyM2k
1538103933201260544,"@BillyM2k Tesla and SpaceX merch, maybe more down the road",2022-06-18 10:18:48+00:00,18533,1171,ReplyTweet,BillyM2k
1538098006473555970,@dennis_wilborn Rock on!,2022-06-18 09:55:15+00:00,4149,122,ReplyTweet,dennis_wilborn
1538097755041763328,@TeslaAIBot @__SeriousGemini But we should have humans too!,2022-06-18 09:54:15+00:00,2644,127,ReplyTweet,TeslaAIBot
1538097610980048896,@nichegamer 🤣,2022-06-18 09:53:41+00:00,2024,70,ReplyTweet,nichegamer
1537997699793833985,Congratulations to Giga Berlin team on making over 1000 cars in a week! https://t.co/TX8S4ozuxJ,2022-06-18 03:16:40+00:00,106730,6394,ReTweetWComment,Tesla
1537997091800092679,@EvaFoxU 🤣👍💯,2022-06-18 03:14:15+00:00,41622,953,ReplyTweet,EvaFoxU
1537992573024755716,"@blueskykites @Tesla @SpaceX @mayemusk @WholeMarsBlog @28delayslater @JohnnaCrider1 @Kristennetten @SirineAti @GailAlfarATX @DimaZeniuk @bevedoni @RationalEtienne @ashleevance @adamhoov @klwtts @RenataKonkoly For a couple of months, but, yeah, that looks like the place. Does Mark still live there?",2022-06-18 02:56:18+00:00,5827,257,ReplyTweet,blueskykites
1537978581346709505,@EvaFoxU @BillyM2k I’m a dirty rocket,2022-06-18 02:00:42+00:00,5637,313,ReplyTweet,EvaFoxU
1537975779379662852,"It may as be a documentary, since it’s coming true",2022-06-18 01:49:34+00:00,48315,2978,DirectTweet,elonmusk
1537970070307020808,"Watch the opening scene of Idiocracy. 

When I ask my friends why they’re not yet having kids (very few are), it sounds exactly like the movie.

https://t.co/528L1mhHi1",2022-06-18 01:26:53+00:00,80491,9922,DirectTweet,elonmusk
1537970070307020808,"Watch the opening scene of Idiocracy. 

When I ask my friends why they’re not yet having kids (very few are), it sounds exactly like the movie.

https://t.co/528L1mhHi1",2022-06-18 01:26:53+00:00,80495,9922,DirectTweet,elonmusk
1537966358394073090,"@BigImpactHumans My son (SJM) wanted to know why we couldn’t have 20,000 cats. Perhaps this will make him reconsider.",2022-06-18 01:12:08+00:00,46835,1463,ReplyTweet,BigImpactHumans
1537964882074562561,Or perhaps social media in general,2022-06-18 01:06:16+00:00,199571,8927,DirectTweet,elonmusk
1537964094958948352,@rabois Hmm …,2022-06-18 01:03:08+00:00,12923,451,ReplyTweet,rabois
1537962566638415872,Is TikTok destroying civilization? Some people think so.,2022-06-18 00:57:04+00:00,436916,34614,DirectTweet,rabois
1537961702116847618,@EvaFoxU Interesting,2022-06-18 00:53:38+00:00,8081,307,ReplyTweet,EvaFoxU
1537938252035870722,@WholeMarsBlog Lame,2022-06-17 23:20:27+00:00,3628,181,ReplyTweet,WholeMarsBlog
1537906813797945347,https://t.co/oD5D5CVe5A,2022-06-17 21:15:31+00:00,573285,42686,DirectTweet,WholeMarsBlog
1537883083461959680,@BillyM2k @Austen 🤣🤣,2022-06-17 19:41:14+00:00,6710,313,ReplyTweet,BillyM2k
1537879670506389504,@PPathole Yeah,2022-06-17 19:27:40+00:00,23633,600,ReplyTweet,PPathole
1537873373711196161,@RenataKonkoly @SawyerMerritt So much free advertising! 🤣🤣,2022-06-17 19:02:39+00:00,12436,485,ReplyTweet,RenataKonkoly
1537870974703607810,@SawyerMerritt Hyundai is doing pretty well,2022-06-17 18:53:07+00:00,66058,2025,ReplyTweet,SawyerMerritt
1537845711861071873,@PPathole Exactly,2022-06-17 17:12:44+00:00,13130,493,ReplyTweet,PPathole
1537845131147190273,And rocket landings are now triple digits,2022-06-17 17:10:25+00:00,76624,3255,DirectTweet,elonmusk
1537844931351531521,"Our best landing video to date, thanks to Starlink! https://t.co/kAjA3mxBta",2022-06-17 17:09:38+00:00,135818,11748,ReTweetWComment,SpaceX
1537840313733107719,@teslaownersSV @UAW @GM @klwtts Yup,2022-06-17 16:51:17+00:00,9181,411,ReplyTweet,teslaownersSV
1537832293485621248,@westcoastbill Yeah,2022-06-17 16:19:24+00:00,12513,480,ReplyTweet,westcoastbill
1537831770833289216,RT @SpaceX: Watch Falcon 9 launch 53 Starlink satellites to low-Earth orbit → https://t.co/FHNtCC2xqJ  https://t.co/2GBQjLMNTt,2022-06-17 16:17:20+00:00,0,2518,ReTweet,SpaceX
1537831745130663937,RT @SpaceX: Liftoff! https://t.co/28eNKniMqe,2022-06-17 16:17:14+00:00,0,3752,ReTweet,SpaceX
1537826398361903104,@Model3Owners Ok,2022-06-17 15:55:59+00:00,10275,373,ReplyTweet,Model3Owners
1537826398361903104,@Model3Owners Ok,2022-06-17 15:55:59+00:00,10275,373,ReplyTweet,Model3Owners
1537679369925279744,@jespow @krakenfx Good thread,2022-06-17 06:11:45+00:00,8645,394,ReplyTweet,jespow
1537675348145590273,@DegreaseNeil That’s why Dragon has shields,2022-06-17 05:55:46+00:00,97095,2531,ReplyTweet,DegreaseNeil
1537672692035375107,"@teslaownersSV @ID_AA_Carmack There will probably be several launch countdowns before we pass all the abort triggers, but hopefully first countdown is next month",2022-06-17 05:45:13+00:00,4242,353,ReplyTweet,teslaownersSV
1537669351062511616,"@ID_AA_Carmack Yes, but it is achievable",2022-06-17 05:31:56+00:00,1550,91,ReplyTweet,ID_AA_Carmack
1537649038274723840,@__SeriousGemini @BillyM2k 🤣,2022-06-17 04:11:13+00:00,1832,81,ReplyTweet,__SeriousGemini
1537612145193541632,@BillyM2k @__SeriousGemini @bennyjohnson Accurate,2022-06-17 01:44:37+00:00,4059,249,ReplyTweet,BillyM2k
1537583743006920704,@EvaFoxU Exactly,2022-06-16 23:51:45+00:00,41572,1780,ReplyTweet,EvaFoxU
1537582520501293056,@Cernovich Wow,2022-06-16 23:46:54+00:00,12447,882,ReplyTweet,Cernovich
1537582037951213569,@Andst7 Haha,2022-06-16 23:44:59+00:00,13637,333,ReplyTweet,andst7
1537580171888304129,@bennyjohnson Interesting,2022-06-16 23:37:34+00:00,81612,4177,ReplyTweet,bennyjohnson
